['senang']
"['mentok', 'melulu', 'di', 'pin', 'tiap', 'mau', 'log', 'in', 'tidak', 'bisa', 'masuk', 'terus']"
"['aplikasi', 'sangat', 'bantu', 'saya', 'yang', 'lagi', 'hamil', 'dalam', 'pantau', 'tumbuh', 'kembang', 'janin', 'terima', 'kasih', 'banyak']"
"['solusi', 'ibu', 'hamil']"
"['aplikasi', 'parenting', 'lengkap', 'dan', 'baik', 'di', 'indonesia', 'truncated', 'for', 'brevity']"
"['sangat', 'bantu']"
"['manfaat', 'sekali']"
"['aplikasi', 'yang', 'sangat', 'manfaat', 'cocok', 'untuk', 'program', 'hamil', 'truncated']"
"['aplikasi', 'ini', 'sangat', 'bantu', 'sekali', 'buat', 'ibu', 'hamil', 'saya', 'suka']"
"['baru', 'mau', 'coba', 'kalau', 'bangus', 'ya', 'tidak', 'kasih', '5']"
"['sangat', 'bagus']"
['good']
"['terima', 'kasih', 'karena', 'apakah', 'ini', 'aku', 'jadi', 'tahu', 'kembang', 'janin', 'ku']"
"['good', 'information']"
['nan']
"['sangat', 'bantu', 'untuk', 'informasi', 'sih', 'kecil']"
"['aplikasi', 'bagus', 'banget', 'fitur2', 'dalam', 'pun', 'lengkap']"
"['it', 'more', 'helpful', 'to', 'me']"
"['alhamdulillah', 'app', 'batu', 'banget', 'yang', 'saya', 'baru', 'pertama']"
"['halo', 'tolong', 'kasih', 'tahu', 'saya', 'bagaimana', 'hapus', 'foto', 'di', 'album', 'aplikasi', 'ini']"
['nan']
"['alhamdulillah', 'jumpa', 'aplikasi', 'teman', 'ibu', 'hamil']"
"['suka', 'banget', 'aplikasi', 'ini', 'bukan', 'hanya', 'bisa', 'pantau', 'kembang', 'janin']"
"['lots', 'of', 'for', 'us', 'mother', 'si']"
[]
[]
"['dari', 'banyak', 'pilih', 'paling', 'jatuh', 'hati', 'sama', 'app', 'ini']"
"['loading', 'splash', 'screennya', 'lama', 'bad', 'experience', 'moga', 'bisa', 'baik', 'lagi']"
[]
['bagus']
['oke']
"['manfaat', 'banget', 'ini', 'aplikasi']"
"['bantu', 'program', 'hamil']"
"['aplikasi', 'yang', 'sangat', 'bantu', 'saya', 'untuk', 'tahu', 'kembang', 'janin', 'saya']"
"['bagus', 'sekak', 'lah', 'bun']"
"['sangat', 'bantu', 'banget', 'mulai', 'hamil', 'sampai', 'baby', 'umur', '5bulan']"
"['suka', 'banget', 'sama', 'aplikasi', 'nya', 'lengkap']"
"['sangat', 'manfaat']"
"['salamat', 'at', 'nka', 'sali', 'po', 'ako', 'dito']"
"['dari', 'awal', 'hamil', 'sampai', 'lahir', 'masih', 'pakai', 'asi', 'parent']"
['nice']
"['theasianparent', 'sangat', 'bantu', 'para', 'moms']"
[]
['keren']
"['sangat', 'beri', 'informasi', 'yang', 'manfaat', 'bagi', 'semua', 'kalang']"
"['aplikasi', 'bagus', 'dan', 'sangat', 'bantu']"
"['sangat', 'bagus', 'dan', 'manfaat']"
['bagus']
['senang']
"['sangat', 'baik']"
"['cukup', 'edukasi', 'trimkasih']"
['nice']
"['sangat', 'puas', 'dengan', 'apknya', 'sangat', 'bantu']"
"['aplikasi', 'bagus', 'untuk', 'tambah', 'ilmu', 'parenting']"
"['turut', 'saya', 'aplikasi', 'theasianparent', 'ini', 'paling', 'bagus', 'antara', 'aplikasi', 'hamil', 'yang', 'lain']"
"['good', 'job']"
['rubbish']
['ok']
"['suka', 'banget', 'sama', 'aplikasi', 'ini', 'sangat', 'bantu', 'buat', 'para', 'moms']"
"['sangat', 'bagus', 'dan', 'muas']"
"['asianparent', 'buat', 'saya', 'gembira']"
"['aplikasi', 'nya', 'bagus', 'banget', 'untuk', 'mula', 'atau', 'yang', 'baru', 'hamil', 'seperti', 'saya']"
"['masih', 'belum', 'lama', 'pakai', 'tapi', 'jauh', 'ini', 'sangat', 'manfaat']"
"['sangat', 'puas', 'dan', 'bantu']"
"['aplikasi', 'nya', 'bagus', 'mirip', 'grup2', 'di', 'facebook']"
['lumayan']
"['makaka', 'baru', 'ako', 'sa', 'pag', 'dadala', 'kok', 'sa', 'asking', 'binubuntis']"
"['bagus', 'sekali', 'ini', 'sangat', 'bantu']"
[]
"['best', 'apps', 'ini', 'boleh', 'dapat', 'mcm2', 'informasi']"
['hebat']
"['aplikasi', 'sangat', 'bantu', 'untuk', 'tahu', 'kembang', 'calon', 'adik', 'bayi']"
"['best', 'application', 'ever', 'sangat', 'recommended', 'ini', 'moms']"
"['aplikasi', 'yang', 'guna', 'untuk', 'para', 'bunda', 'dan', 'juga', 'ayah']"
['excellent']
"['aplikasi', 'yang', 'mudah', 'kita', 'pantau', 'sehat', 'bayi', 'anak', 'ibu', 'hamil', 'dan', 'keluarga']"
"['sok', 'many', 'rules', 'sok', 'difficult', 'for', 'sharing']"
"['senang', 'banget', 'sama', 'aplikasi', 'teman', 'ibu', 'hamil']"
"['sangat', 'bantu', 'gampang', 'cara', 'nya']"
"['aplikasi', 'nya', 'bagus', 'banget', 'sangat', 'bantu']"
['good']
"['jujur', 'ini', 'pertama', 'kali', 'join', 'di', 'teman', 'ibu', 'hamil']"
"['bagus', 'banget', 'untuk', 'emak', 'emak', 'begini']"
"['aplikasi', 'sangat', 'bantu', 'untuk', 'lihat', 'kembang', 'janin']"
"['terima', 'kasih', 'teman', 'ibu', 'hamil']"
"['hamil', 'baby']"
"['sangat', 'bagus', 'untuk', 'pantau', 'kembang', 'sih', 'kecil']"
"['eror', 'melulu', 'awal', 'ok', 'ok', 'saja', 'ini', 'apakah', 'tapi', 'beberapa', 'hari', 'ini', 'tidak', 'bisa', 'buka']"
['nan']
"['aplikasi', 'yang', 'sangat', 'bantu']"
"['ketika', 'ada', 'notifikasi', 'artikel', 'masuk', 'kenapa', 'tidak', 'bisa', 'buka']"
"['manfaat', 'sekali', 'aplikasi']"
"['syukur', 'banget', 'ada', 'aplikasi', 'ini']"
['nan']
"['sangat', 'sangat', 'sangat', 'bantu', 'sekali']"
"['i', 'learn', 'a', 'lot', 'about', 'how', 'to', 'discipline', 'the', 'child']"
['nan']
"['aplikasi', 'ini', 'sangat', 'manfaat', 'bunda', 'untuk', 'para', 'bunda']"
"['aplikasi', 'baik', 'yang', 'pernah', 'saya', 'temu']"
['nan']
['nan']
"['loading', 'splash', 'screennya', 'lama', 'harus', 'restart', 'handphone', 'dulu', 'baru', 'bisa', 'buka', 'aplikasi', 'kemudian', 'tidak', 'bisa', 'login', 'sama', 'sekali', 'loading', 'terus', 'tidak', 'ada', 'uang', 'respon', 'apa', 'bad', 'experience', 'moga', 'bisa', 'baik', 'lagi', 'terima', 'kasih']"
['nan']
['nan']
"['eror', 'melulu', 'awal', 'ok', 'ok', 'saja', 'ini', 'apakah', 'tapi', 'beberapa', 'hari', 'ini', 'tidak', 'bisa', 'buka', 'sekali', 'buka', 'bahkan', 'yang', 'muncul', 'profil', 'orang', 'lain']"
"['ketika', 'ada', 'notifikasi', 'artikel', 'masuk', 'kenapa', 'tidak', 'bisa', 'buka', 'bahkan', 'langsung', 'arah', 'ke', 'playstore', 'lagi', 'mohon', 'di', 'baik', 'saya', 'bagai', 'guna', 'juga', 'ingin', 'baca', 'informasi', 'saji', 'yang', 'sekira', 'penting']"
"['apliksi', 'yang', 'bahus']"
"['tadi', 'nya', 'bisa', 'guna', 'dengan', 'lancar', 'terus', 'sekarang', 'tidak', 'bisa', 'di', 'buka', 'di', 'bilang', 'jaring', 'tapi', 'saya', 'buka', 'aplikasi', 'lain', 'bisa', 'buka', 'youtube', 'lancar', 'tolong', 'dong', 'di', 'baik']"
"['aplikasi', 'sangat', 'bantu', 'kembang', 'janin', 'sehinga', 'tahu', 'kembang', 'janin', 'sudah', 'sampai', 'minggu', 'ke', 'berapa', 'pokok', 'bagus']"
"['kok', 'makin', 'di', 'baru', 'makin', 'lemaot', 'iya', 'aplikasinyya', 'lama', 'lama', 'jadi', 'malas', 'makenya', 'lebih', 'baik', 'tidak', 'perlu', 'baru', 'deh', 'kalau', 'tidak', 'sanggup', 'dalam', 'kembang', 'aplikasinyya', 'makin', 'jelek', 'saja', 'ini', 'app', 'bikin', 'emosi', 'makenya', 'mana', 'sedikit', 'baru', 'nukan', 'tambah', 'bagus', 'tambah', 'los', 'dan', 'error']"
"['kenapa', 'susah', 'sekali', 'mendownload', 'apakah', 'ini']"
"['padahal', 'bagus', 'suka', 'tapi', 'kenapa', 'sekarang', 'tidak', 'mau', 'baru', 'timelinenya', 'berthan', 'di', '6', 'minggu', 'saja', 'tidak', 'tambah', 'usia', 'kehamilanya', 'jadi', 'ganti', 'aplikasi', 'lain', 'ini']"
"['moga', 'membabtu']"
"['benar', 'bagus', 'banges', 'bisa', 'sharing', 'alam', 'komunitas', 'sama', 'mom', 'lain', 'tapi', 'semenjak', 'ganti', 'jadi', 'mode', 'pulih', 'bagi', 'komunitas', 'jadi', 'loading', 'terus', 'puter', 'puter', 'terus', 'bagaimana', 'itu', 'tolong', 'baik']"
"['kenapa', 'tidak', 'bisa', 'buka', 'aplikasi', 'ini']"
"['please', 'provide', '2x4', 'and', '1x4', 'widgets', 'orang', 'make', 'widgets', 'more', 'resizable', 'the', 'widget', 'sometimes', 'does', 'not', 't', 'load', 'properly', 'there', 'are', 'some', 'parts', 'that', 'don', 't', 'appear', 'completely']"
"['saya', 'suka', 'dengan', 'aplksinya']"
